;org:resource;ticket;phase;created;endtime;priority;issuetype;concept:name;time:timestamp;@@index;case:concept:name
448;Front End Developer; IMA  3722;RFW;2021-09-07 11:02:13.862000+00:00;2021-09-07 11:39:18.662000+00:00;Major;Task;RFW;2021-09-07 11:02:13.862000+00:00;600; IMA  3722
449;Front End Developer; IMA  3722;WIog;2021-09-07 11:39:18.662000+00:00;2021-09-07 11:41:28.784000+00:00;Major;Task;WIog;2021-09-07 11:39:18.662000+00:00;601; IMA  3722
450;Front End Developer; IMA  3722;Closed;2021-09-07 11:41:28.784000+00:00;2021-09-07 11:41:28.784000+00:00;Major;Task;Closed;2021-09-07 11:41:28.784000+00:00;602; IMA  3722
451;Front End Developer; IMA  3723;Plan;2021-09-07 11:43:37.682000+00:00;2021-09-07 11:43:42.910000+00:00;Major;Task;Plan;2021-09-07 11:43:37.682000+00:00;603; IMA  3723
452;Front End Developer; IMA  3723;RFW;2021-09-07 11:43:42.910000+00:00;2021-09-07 11:43:46.883000+00:00;Major;Task;RFW;2021-09-07 11:43:42.910000+00:00;604; IMA  3723
453;Front End Developer; IMA  3723;WIog;2021-09-07 11:43:46.883000+00:00;2021-09-08 12:02:17.215000+00:00;Major;Task;WIog;2021-09-07 11:43:46.883000+00:00;605; IMA  3723
454;Front End Developer; IMA  3723;AcP;2021-09-08 12:02:17.215000+00:00;2021-09-08 12:39:38.586000+00:00;Major;Task;AcP;2021-09-08 12:02:17.215000+00:00;606; IMA  3723
455;QA; IMA  3723;AcIog;2021-09-08 12:39:38.586000+00:00;2021-09-09 16:02:29.028000+00:00;Major;Task;AcIog;2021-09-08 12:39:38.586000+00:00;607; IMA  3723
456;QA; IMA  3723;AcD;2021-09-09 16:02:29.028000+00:00;2021-09-09 16:02:29.028000+00:00;Major;Task;AcD;2021-09-09 16:02:29.028000+00:00;608; IMA  3723
457;Front End Developer; IMA  3724;RFW;2021-09-08 12:16:55.335000+00:00;2021-09-08 12:16:58.093000+00:00;Major;Sub - Task;RFW;2021-09-08 12:16:55.335000+00:00;609; IMA  3724
458;Front End Developer; IMA  3724;WIog;2021-09-08 12:16:58.093000+00:00;2021-09-16 18:14:40.418000+00:00;Major;Sub - Task;WIog;2021-09-08 12:16:58.093000+00:00;610; IMA  3724
459;Front End Developer; IMA  3724;AcP;2021-09-16 18:14:40.418000+00:00;2021-09-20 10:30:34.754000+00:00;Major;Sub - Task;AcP;2021-09-16 18:14:40.418000+00:00;611; IMA  3724
460;QA; IMA  3724;AcIog;2021-09-20 10:30:34.754000+00:00;2021-09-24 09:10:07.643000+00:00;Major;Sub - Task;AcIog;2021-09-20 10:30:34.754000+00:00;612; IMA  3724
461;QA; IMA  3724;AcD;2021-09-24 09:10:07.643000+00:00;2021-09-24 09:10:07.643000+00:00;Major;Sub - Task;AcD;2021-09-24 09:10:07.643000+00:00;613; IMA  3724
462;Data Analyst; IMA  3726;RF;2021-09-08 14:49:43.378000+00:00;2021-09-13 13:46:52.966000+00:00;Major;Auswertung;RF;2021-09-08 14:49:43.378000+00:00;614; IMA  3726
463;Data Analyst; IMA  3726;RFW;2021-09-13 13:46:52.966000+00:00;2021-09-13 13:46:56.195000+00:00;Major;Auswertung;RFW;2021-09-13 13:46:52.966000+00:00;615; IMA  3726
464;Data Analyst; IMA  3726;WIog;2021-09-13 13:46:56.195000+00:00;2021-09-13 13:50:55.881000+00:00;Major;Auswertung;WIog;2021-09-13 13:46:56.195000+00:00;616; IMA  3726
465;Data Analyst; IMA  3726;RFW;2021-09-13 13:50:55.881000+00:00;2021-09-13 13:50:59.469000+00:00;Major;Auswertung;RFW;2021-09-13 13:50:55.881000+00:00;617; IMA  3726
466;Data Analyst; IMA  3726;RF;2021-09-13 13:50:59.469000+00:00;2021-09-13 14:32:37.988000+00:00;Major;Auswertung;RF;2021-09-13 13:50:59.469000+00:00;618; IMA  3726
467;Data Analyst; IMA  3726;RFW;2021-09-13 14:32:37.988000+00:00;2021-09-13 14:32:40.753000+00:00;Major;Auswertung;RFW;2021-09-13 14:32:37.988000+00:00;619; IMA  3726
468;Data Analyst; IMA  3726;WIog;2021-09-13 14:32:40.753000+00:00;2021-09-30 13:29:51.842000+00:00;Major;Auswertung;WIog;2021-09-13 14:32:40.753000+00:00;620; IMA  3726
469;Data Analyst; IMA  3726;AcP;2021-09-30 13:29:51.842000+00:00;2021-10-15 12:39:11.056000+00:00;Major;Auswertung;AcP;2021-09-30 13:29:51.842000+00:00;621; IMA  3726
470;Data Analyst; IMA  3726;AcIog;2021-10-15 12:39:11.056000+00:00;2021-10-15 12:39:16.685000+00:00;Major;Auswertung;AcIog;2021-10-15 12:39:11.056000+00:00;622; IMA  3726
471;Data Analyst; IMA  3726;AcD;2021-10-15 12:39:16.685000+00:00;2021-10-15 12:39:16.685000+00:00;Major;Auswertung;AcD;2021-10-15 12:39:16.685000+00:00;623; IMA  3726
472;PO; IMA  3727;RF;2021-09-08 14:25:05.617000+00:00;2021-09-09 11:48:00.986000+00:00;Critical;Auswertung;RF;2021-09-08 14:25:05.617000+00:00;624; IMA  3727
473;Data Analyst; IMA  3727;RFW;2021-09-09 11:48:00.986000+00:00;2021-09-09 11:56:00.497000+00:00;Critical;Auswertung;RFW;2021-09-09 11:48:00.986000+00:00;625; IMA  3727
474;Data Analyst; IMA  3727;WIog;2021-09-09 11:56:00.497000+00:00;2021-09-10 17:40:31.174000+00:00;Critical;Auswertung;WIog;2021-09-09 11:56:00.497000+00:00;626; IMA  3727
475;Data Analyst; IMA  3727;AcP;2021-09-10 17:40:31.174000+00:00;2021-09-10 17:40:35.052000+00:00;Critical;Auswertung;AcP;2021-09-10 17:40:31.174000+00:00;627; IMA  3727
476;Data Analyst; IMA  3727;AcIog;2021-09-10 17:40:35.052000+00:00;2021-09-10 17:40:40.241000+00:00;Critical;Auswertung;AcIog;2021-09-10 17:40:35.052000+00:00;628; IMA  3727
477;Data Analyst; IMA  3727;AcD;2021-09-10 17:40:40.241000+00:00;2021-09-10 17:40:45.270000+00:00;Critical;Auswertung;AcD;2021-09-10 17:40:40.241000+00:00;629; IMA  3727
478;Data Analyst; IMA  3727;Closed;2021-09-10 17:40:45.270000+00:00;2021-09-10 17:40:45.270000+00:00;Critical;Auswertung;Closed;2021-09-10 17:40:45.270000+00:00;630; IMA  3727
479;PO; IMA  3728;RF;2021-09-13 09:23:44.008000+00:00;2021-09-17 11:20:01.801000+00:00;Should;Story;RF;2021-09-13 09:23:44.008000+00:00;631; IMA  3728
480;PO; IMA  3728;RFW;2021-09-17 11:20:01.801000+00:00;2021-09-21 14:55:45.229000+00:00;Should;Story;RFW;2021-09-17 11:20:01.801000+00:00;632; IMA  3728
481;Front End Developer; IMA  3728;WIog;2021-09-21 14:55:45.229000+00:00;2021-09-23 18:26:58.972000+00:00;Should;Story;WIog;2021-09-21 14:55:45.229000+00:00;633; IMA  3728
482;Front End Developer; IMA  3728;AcP;2021-09-23 18:26:58.972000+00:00;2021-09-24 10:40:35.995000+00:00;Should;Story;AcP;2021-09-23 18:26:58.972000+00:00;634; IMA  3728
483;QA; IMA  3728;AcIog;2021-09-24 10:40:35.995000+00:00;2021-09-24 17:10:28.781000+00:00;Should;Story;AcIog;2021-09-24 10:40:35.995000+00:00;635; IMA  3728
484;QA; IMA  3728;AcP;2021-09-24 17:10:28.781000+00:00;2021-09-30 13:54:42.415000+00:00;Should;Story;AcP;2021-09-24 17:10:28.781000+00:00;636; IMA  3728
485;UX/UI; IMA  3728;AcIog;2021-09-30 13:54:42.415000+00:00;2021-09-30 13:54:48.165000+00:00;Should;Story;AcIog;2021-09-30 13:54:42.415000+00:00;637; IMA  3728
486;UX/UI; IMA  3728;AcD;2021-09-30 13:54:48.165000+00:00;2021-09-30 13:54:48.165000+00:00;Should;Story;AcD;2021-09-30 13:54:48.165000+00:00;638; IMA  3728
487;PO; IMA  3729;RF;2021-10-05 12:57:52.511000+00:00;2021-10-08 11:56:22.978000+00:00;Major;Story;RF;2021-10-05 12:57:52.511000+00:00;639; IMA  3729
488;Front End Developer; IMA  3729;RFW;2021-10-08 11:56:22.978000+00:00;2021-10-08 11:56:26.166000+00:00;Major;Story;RFW;2021-10-08 11:56:22.978000+00:00;640; IMA  3729
489;Front End Developer; IMA  3729;WIog;2021-10-08 11:56:26.166000+00:00;2021-11-01 14:26:17.999000+00:00;Major;Story;WIog;2021-10-08 11:56:26.166000+00:00;641; IMA  3729
490;Front End Developer; IMA  3729;AcP;2021-11-01 14:26:17.999000+00:00;2021-11-01 14:38:39.404000+00:00;Major;Story;AcP;2021-11-01 14:26:17.999000+00:00;642; IMA  3729
491;QA; IMA  3729;AcIog;2021-11-01 14:38:39.404000+00:00;2021-11-03 12:42:40.749000+00:00;Major;Story;AcIog;2021-11-01 14:38:39.404000+00:00;643; IMA  3729
492;QA; IMA  3729;AcD;2021-11-03 12:42:40.749000+00:00;2021-11-03 12:42:40.749000+00:00;Major;Story;AcD;2021-11-03 12:42:40.749000+00:00;644; IMA  3729
493;PO; IMA  3730;RF;2021-09-17 14:09:48.511000+00:00;2021-09-21 15:57:31.577000+00:00;Major;Bug;RF;2021-09-17 14:09:48.511000+00:00;645; IMA  3730
494;PO; IMA  3730;RFW;2021-09-21 15:57:31.577000+00:00;2021-09-22 17:01:24.211000+00:00;Major;Bug;RFW;2021-09-21 15:57:31.577000+00:00;646; IMA  3730
495;PO; IMA  3730;WIog;2021-09-22 17:01:24.211000+00:00;2021-09-22 17:01:37.690000+00:00;Major;Bug;WIog;2021-09-22 17:01:24.211000+00:00;647; IMA  3730
496;PO; IMA  3730;Closed;2021-09-22 17:01:37.690000+00:00;2021-09-23 11:51:03.210000+00:00;Major;Bug;Closed;2021-09-22 17:01:37.690000+00:00;648; IMA  3730
497;PO; IMA  3730;Plan;2021-09-23 11:51:03.210000+00:00;2021-09-23 11:51:06.898000+00:00;Major;Bug;Plan;2021-09-23 11:51:03.210000+00:00;649; IMA  3730
498;PO; IMA  3730;RFW;2021-09-23 11:51:06.898000+00:00;2021-09-23 15:29:32.639000+00:00;Major;Bug;RFW;2021-09-23 11:51:06.898000+00:00;650; IMA  3730
499;PO; IMA  3730;RF;2021-09-23 15:29:32.639000+00:00;2021-10-05 12:58:53.980000+00:00;Major;Bug;RF;2021-09-23 15:29:32.639000+00:00;651; IMA  3730
500;PO; IMA  3730;Plan;2021-10-05 12:58:53.980000+00:00;2021-11-02 17:24:52.704000+00:00;Major;Bug;Plan;2021-10-05 12:58:53.980000+00:00;652; IMA  3730
501;Team Lead; IMA  3730;Closed;2021-11-02 17:24:52.704000+00:00;2021-11-02 17:24:52.704000+00:00;Major;Bug;Closed;2021-11-02 17:24:52.704000+00:00;653; IMA  3730
502;Front End Developer; IMA  3731;Plan;2021-09-10 18:42:14.210000+00:00;2021-09-10 18:42:20.625000+00:00;Major;Task;Plan;2021-09-10 18:42:14.210000+00:00;654; IMA  3731
503;Front End Developer; IMA  3731;RFW;2021-09-10 18:42:20.625000+00:00;2021-09-13 11:04:01.996000+00:00;Major;Task;RFW;2021-09-10 18:42:20.625000+00:00;655; IMA  3731
504;Front End Developer; IMA  3731;WIog;2021-09-13 11:04:01.996000+00:00;2021-09-16 15:56:42.682000+00:00;Major;Task;WIog;2021-09-13 11:04:01.996000+00:00;656; IMA  3731
505;Front End Developer; IMA  3731;AcP;2021-09-16 15:56:42.682000+00:00;2021-09-16 16:54:39.906000+00:00;Major;Task;AcP;2021-09-16 15:56:42.682000+00:00;657; IMA  3731
506;QA; IMA  3731;AcIog;2021-09-16 16:54:39.906000+00:00;2021-09-17 12:59:31.401000+00:00;Major;Task;AcIog;2021-09-16 16:54:39.906000+00:00;658; IMA  3731
507;QA; IMA  3731;AcD;2021-09-17 12:59:31.401000+00:00;2021-09-17 12:59:31.401000+00:00;Major;Task;AcD;2021-09-17 12:59:31.401000+00:00;659; IMA  3731
508;Data Analyst; IMA  3732;RFW;2021-09-17 09:22:08.771000+00:00;2021-09-17 11:25:57.207000+00:00;Major;Task;RFW;2021-09-17 09:22:08.771000+00:00;660; IMA  3732
509;Front End Developer; IMA  3732;WIog;2021-09-17 11:25:57.207000+00:00;2021-09-21 10:53:53.370000+00:00;Major;Task;WIog;2021-09-17 11:25:57.207000+00:00;661; IMA  3732
510;Front End Developer; IMA  3732;AcP;2021-09-21 10:53:53.370000+00:00;2021-09-21 11:02:21.330000+00:00;Major;Task;AcP;2021-09-21 10:53:53.370000+00:00;662; IMA  3732
511;QA; IMA  3732;AcIog;2021-09-21 11:02:21.330000+00:00;2021-09-21 12:02:46.268000+00:00;Major;Task;AcIog;2021-09-21 11:02:21.330000+00:00;663; IMA  3732
512;QA; IMA  3732;AcD;2021-09-21 12:02:46.268000+00:00;2021-09-21 12:02:46.268000+00:00;Major;Task;AcD;2021-09-21 12:02:46.268000+00:00;664; IMA  3732
513;PO; IMA  3733;RF;2021-08-11 14:00:20.521000+00:00;2021-08-11 14:00:43.119000+00:00;Major;Sub - Task;RF;2021-08-11 14:00:20.521000+00:00;665; IMA  3733
514;PO; IMA  3733;Plan;2021-08-11 14:00:43.119000+00:00;2021-08-11 14:03:47.158000+00:00;Major;Sub - Task;Plan;2021-08-11 14:00:43.119000+00:00;666; IMA  3733
515;PO; IMA  3733;RF;2021-08-11 14:03:47.158000+00:00;2021-08-19 12:10:00.134000+00:00;Major;Sub - Task;RF;2021-08-11 14:03:47.158000+00:00;667; IMA  3733
516;PO; IMA  3733;Plan;2021-08-19 12:10:00.134000+00:00;2021-09-06 11:32:10.733000+00:00;Major;Sub - Task;Plan;2021-08-19 12:10:00.134000+00:00;668; IMA  3733
517;PO; IMA  3733;RF;2021-09-06 11:32:10.733000+00:00;2021-09-13 09:16:03.748000+00:00;Major;Sub - Task;RF;2021-09-06 11:32:10.733000+00:00;669; IMA  3733
518;PO; IMA  3733;Plan;2021-09-13 09:16:03.748000+00:00;2021-09-13 13:56:18.842000+00:00;Major;Sub - Task;Plan;2021-09-13 09:16:03.748000+00:00;670; IMA  3733
519;PO; IMA  3733;RF;2021-09-13 13:56:18.842000+00:00;2021-10-26 13:49:58.504000+00:00;Major;Sub - Task;RF;2021-09-13 13:56:18.842000+00:00;671; IMA  3733
520;PO; IMA  3733;RFW;2021-10-26 13:49:58.504000+00:00;2022-01-24 13:27:07.612000+00:00;Major;Sub - Task;RFW;2021-10-26 13:49:58.504000+00:00;672; IMA  3733
521;NoRole; IMA  3733;WIog;2022-01-24 13:27:07.612000+00:00;2022-01-26 15:03:10.808000+00:00;Major;Sub - Task;WIog;2022-01-24 13:27:07.612000+00:00;673; IMA  3733
522;Front End Developer; IMA  3733;AcP;2022-01-26 15:03:10.808000+00:00;2022-02-01 12:20:19.742000+00:00;Major;Sub - Task;AcP;2022-01-26 15:03:10.808000+00:00;674; IMA  3733
523;QA; IMA  3733;AcIog;2022-02-01 12:20:19.742000+00:00;2022-02-10 16:33:57.522000+00:00;Major;Sub - Task;AcIog;2022-02-01 12:20:19.742000+00:00;675; IMA  3733
524;QA; IMA  3733;AcP;2022-02-10 16:33:57.522000+00:00;2022-02-21 19:10:36.606000+00:00;Major;Sub - Task;AcP;2022-02-10 16:33:57.522000+00:00;676; IMA  3733
525;UX/UI; IMA  3733;AcIog;2022-02-21 19:10:36.606000+00:00;2022-02-21 19:10:41.351000+00:00;Major;Sub - Task;AcIog;2022-02-21 19:10:36.606000+00:00;677; IMA  3733
526;UX/UI; IMA  3733;AcD;2022-02-21 19:10:41.351000+00:00;2022-02-21 19:10:41.351000+00:00;Major;Sub - Task;AcD;2022-02-21 19:10:41.351000+00:00;678; IMA  3733
527;PO; IMA  3736;RF;2021-09-16 16:31:50.328000+00:00;2021-09-21 15:58:00.409000+00:00;Major;Task;RF;2021-09-16 16:31:50.328000+00:00;680; IMA  3736
528;PO; IMA  3736;RFW;2021-09-21 15:58:00.409000+00:00;2021-11-05 09:17:21.869000+00:00;Major;Task;RFW;2021-09-21 15:58:00.409000+00:00;681; IMA  3736
529;Front End Developer; IMA  3736;WIog;2021-11-05 09:17:21.869000+00:00;2021-11-05 11:09:34.927000+00:00;Major;Task;WIog;2021-11-05 09:17:21.869000+00:00;682; IMA  3736
530;Front End Developer; IMA  3736;AcP;2021-11-05 11:09:34.927000+00:00;2021-11-05 11:09:37.804000+00:00;Major;Task;AcP;2021-11-05 11:09:34.927000+00:00;683; IMA  3736
531;Front End Developer; IMA  3736;AcIog;2021-11-05 11:09:37.804000+00:00;2021-11-05 11:09:42.916000+00:00;Major;Task;AcIog;2021-11-05 11:09:37.804000+00:00;684; IMA  3736
532;Front End Developer; IMA  3736;AcD;2021-11-05 11:09:42.916000+00:00;2021-11-05 11:09:42.916000+00:00;Major;Task;AcD;2021-11-05 11:09:42.916000+00:00;685; IMA  3736
533;PO; IMA  3737;RFW;2021-09-17 13:05:51.833000+00:00;2021-09-21 11:18:32.693000+00:00;Critical;Task;RFW;2021-09-17 13:05:51.833000+00:00;686; IMA  3737
534;Front End Developer; IMA  3737;WIog;2021-09-21 11:18:32.693000+00:00;2021-09-21 14:19:04.068000+00:00;Critical;Task;WIog;2021-09-21 11:18:32.693000+00:00;687; IMA  3737
535;Front End Developer; IMA  3737;AcP;2021-09-21 14:19:04.068000+00:00;2021-09-21 15:07:56.978000+00:00;Critical;Task;AcP;2021-09-21 14:19:04.068000+00:00;688; IMA  3737
536;PO; IMA  3737;AcIog;2021-09-21 15:07:56.978000+00:00;2021-09-21 15:08:08.731000+00:00;Critical;Task;AcIog;2021-09-21 15:07:56.978000+00:00;689; IMA  3737
537;PO; IMA  3737;AcD;2021-09-21 15:08:08.731000+00:00;2021-09-21 15:08:08.731000+00:00;Critical;Task;AcD;2021-09-21 15:08:08.731000+00:00;690; IMA  3737
538;PO; IMA  3739;RF;2021-10-08 08:59:21.641000+00:00;2021-10-26 14:56:33.690000+00:00;Must;Task;RF;2021-10-08 08:59:21.641000+00:00;691; IMA  3739
539;PO; IMA  3739;RFW;2021-10-26 14:56:33.690000+00:00;2021-11-26 10:40:11.963000+00:00;Must;Task;RFW;2021-10-26 14:56:33.690000+00:00;692; IMA  3739
540;Front End Developer; IMA  3739;WIog;2021-11-26 10:40:11.963000+00:00;2022-01-07 11:43:57.073000+00:00;Must;Task;WIog;2021-11-26 10:40:11.963000+00:00;693; IMA  3739
541;Front End Developer; IMA  3739;AcP;2022-01-07 11:43:57.073000+00:00;2022-01-12 09:44:18.645000+00:00;Must;Task;AcP;2022-01-07 11:43:57.073000+00:00;694; IMA  3739
542;QA; IMA  3739;AcIog;2022-01-12 09:44:18.645000+00:00;2022-01-14 09:44:34.228000+00:00;Must;Task;AcIog;2022-01-12 09:44:18.645000+00:00;695; IMA  3739
543;QA; IMA  3739;AcD;2022-01-14 09:44:34.228000+00:00;2022-01-14 09:44:34.228000+00:00;Must;Task;AcD;2022-01-14 09:44:34.228000+00:00;696; IMA  3739
544;PO; IMA  3741;RF;2021-10-08 08:59:21.948000+00:00;2021-10-11 11:57:50.546000+00:00;Must;Task;RF;2021-10-08 08:59:21.948000+00:00;697; IMA  3741
545;PO; IMA  3741;Plan;2021-10-11 11:57:50.546000+00:00;2021-11-08 15:59:36.601000+00:00;Must;Task;Plan;2021-10-11 11:57:50.546000+00:00;698; IMA  3741
546;PO; IMA  3741;RF;2021-11-08 15:59:36.601000+00:00;2021-11-12 14:46:17.574000+00:00;Must;Task;RF;2021-11-08 15:59:36.601000+00:00;699; IMA  3741
547;PO; IMA  3741;RFW;2021-11-12 14:46:17.574000+00:00;2021-12-13 17:32:48.020000+00:00;Must;Task;RFW;2021-11-12 14:46:17.574000+00:00;700; IMA  3741
548;Front End Developer; IMA  3741;WIog;2021-12-13 17:32:48.020000+00:00;2022-01-07 11:43:10.415000+00:00;Must;Task;WIog;2021-12-13 17:32:48.020000+00:00;701; IMA  3741
549;Front End Developer; IMA  3741;AcP;2022-01-07 11:43:10.415000+00:00;2022-01-10 09:42:44.531000+00:00;Must;Task;AcP;2022-01-07 11:43:10.415000+00:00;702; IMA  3741
550;QA; IMA  3741;AcIog;2022-01-10 09:42:44.531000+00:00;2022-01-11 10:23:50.051000+00:00;Must;Task;AcIog;2022-01-10 09:42:44.531000+00:00;703; IMA  3741
551;QA; IMA  3741;AcD;2022-01-11 10:23:50.051000+00:00;2022-01-11 10:23:50.051000+00:00;Must;Task;AcD;2022-01-11 10:23:50.051000+00:00;704; IMA  3741
552;UX/UI; IMA  3743;RFW;2021-09-22 18:05:28.230000+00:00;2021-09-22 18:05:30.922000+00:00;Could;Task;RFW;2021-09-22 18:05:28.230000+00:00;705; IMA  3743
553;UX/UI; IMA  3743;WIog;2021-09-22 18:05:30.922000+00:00;2021-09-22 18:06:06.254000+00:00;Could;Task;WIog;2021-09-22 18:05:30.922000+00:00;706; IMA  3743
554;UX/UI; IMA  3743;RFW;2021-09-22 18:06:06.254000+00:00;2021-09-22 18:06:12.133000+00:00;Could;Task;RFW;2021-09-22 18:06:06.254000+00:00;707; IMA  3743
555;UX/UI; IMA  3743;Plan;2021-09-22 18:06:12.133000+00:00;2021-09-29 08:41:34.378000+00:00;Could;Task;Plan;2021-09-22 18:06:12.133000+00:00;708; IMA  3743
556;PO; IMA  3743;RF;2021-09-29 08:41:34.378000+00:00;2021-09-29 14:36:05.058000+00:00;Could;Task;RF;2021-09-29 08:41:34.378000+00:00;709; IMA  3743
557;PO; IMA  3743;Plan;2021-09-29 14:36:05.058000+00:00;2022-02-07 15:18:05.485000+00:00;Could;Task;Plan;2021-09-29 14:36:05.058000+00:00;710; IMA  3743
558;Front End Developer; IMA  3743;RFW;2022-02-07 15:18:05.485000+00:00;2022-02-08 11:35:14.315000+00:00;Could;Task;RFW;2022-02-07 15:18:05.485000+00:00;711; IMA  3743
559;Front End Developer; IMA  3743;WIog;2022-02-08 11:35:14.315000+00:00;2022-03-23 11:30:31.617000+00:00;Could;Task;WIog;2022-02-08 11:35:14.315000+00:00;712; IMA  3743
560;Front End Developer; IMA  3743;AcP;2022-03-23 11:30:31.617000+00:00;2022-03-28 12:15:49.522000+00:00;Could;Task;AcP;2022-03-23 11:30:31.617000+00:00;713; IMA  3743
561;QA; IMA  3743;AcIog;2022-03-28 12:15:49.522000+00:00;2022-03-29 11:06:12.068000+00:00;Could;Task;AcIog;2022-03-28 12:15:49.522000+00:00;714; IMA  3743
562;QA; IMA  3743;AcP;2022-03-29 11:06:12.068000+00:00;2022-03-29 11:06:15.881000+00:00;Could;Task;AcP;2022-03-29 11:06:12.068000+00:00;715; IMA  3743
563;QA; IMA  3743;RFW;2022-03-29 11:06:15.881000+00:00;2022-03-30 10:32:05.729000+00:00;Could;Task;RFW;2022-03-29 11:06:15.881000+00:00;716; IMA  3743
564;Front End Developer; IMA  3743;WIog;2022-03-30 10:32:05.729000+00:00;2022-04-11 14:06:17.239000+00:00;Could;Task;WIog;2022-03-30 10:32:05.729000+00:00;717; IMA  3743
565;Front End Developer; IMA  3743;AcP;2022-04-11 14:06:17.239000+00:00;2022-04-13 11:36:22.755000+00:00;Could;Task;AcP;2022-04-11 14:06:17.239000+00:00;718; IMA  3743
566;Front End Developer; IMA  3743;WIog;2022-04-13 11:36:22.755000+00:00;2022-04-25 18:20:06.179000+00:00;Could;Task;WIog;2022-04-13 11:36:22.755000+00:00;719; IMA  3743
567;Front End Developer; IMA  3743;AcP;2022-04-25 18:20:06.179000+00:00;2022-04-26 09:04:40.890000+00:00;Could;Task;AcP;2022-04-25 18:20:06.179000+00:00;720; IMA  3743
568;QA; IMA  3743;AcIog;2022-04-26 09:04:40.890000+00:00;2022-05-03 09:54:47.677000+00:00;Could;Task;AcIog;2022-04-26 09:04:40.890000+00:00;721; IMA  3743
569;QA; IMA  3743;AcP;2022-05-03 09:54:47.677000+00:00;2022-05-03 09:54:53.227000+00:00;Could;Task;AcP;2022-05-03 09:54:47.677000+00:00;722; IMA  3743
570;QA; IMA  3743;WIog;2022-05-03 09:54:53.227000+00:00;2022-05-04 16:52:02.909000+00:00;Could;Task;WIog;2022-05-03 09:54:53.227000+00:00;723; IMA  3743
571;Front End Developer; IMA  3743;AcP;2022-05-04 16:52:02.909000+00:00;2022-05-10 09:29:41.642000+00:00;Could;Task;AcP;2022-05-04 16:52:02.909000+00:00;724; IMA  3743
572;QA; IMA  3743;AcIog;2022-05-10 09:29:41.642000+00:00;2022-05-10 09:30:08.311000+00:00;Could;Task;AcIog;2022-05-10 09:29:41.642000+00:00;725; IMA  3743
573;QA; IMA  3743;AcD;2022-05-10 09:30:08.311000+00:00;2022-05-10 09:30:08.311000+00:00;Could;Task;AcD;2022-05-10 09:30:08.311000+00:00;726; IMA  3743
574;PO; IMA  3745;RF;2021-09-29 13:26:02.476000+00:00;2021-09-29 14:35:50.436000+00:00;Must;Task;RF;2021-09-29 13:26:02.476000+00:00;727; IMA  3745
575;PO; IMA  3745;RFW;2021-09-29 14:35:50.436000+00:00;2021-09-30 17:34:52.939000+00:00;Must;Task;RFW;2021-09-29 14:35:50.436000+00:00;728; IMA  3745
576;Front End Developer; IMA  3745;WIog;2021-09-30 17:34:52.939000+00:00;2021-10-04 13:00:36.049000+00:00;Must;Task;WIog;2021-09-30 17:34:52.939000+00:00;729; IMA  3745
577;Front End Developer; IMA  3745;AcP;2021-10-04 13:00:36.049000+00:00;2021-10-07 10:09:57.807000+00:00;Must;Task;AcP;2021-10-04 13:00:36.049000+00:00;730; IMA  3745
578;UX/UI; IMA  3745;AcIog;2021-10-07 10:09:57.807000+00:00;2021-10-07 10:10:01.966000+00:00;Must;Task;AcIog;2021-10-07 10:09:57.807000+00:00;731; IMA  3745
579;UX/UI; IMA  3745;AcD;2021-10-07 10:10:01.966000+00:00;2021-10-07 10:10:01.966000+00:00;Must;Task;AcD;2021-10-07 10:10:01.966000+00:00;732; IMA  3745
580;Data Analyst; IMA  3746;RFW;2021-09-24 12:03:34.489000+00:00;2021-09-24 15:12:40.663000+00:00;Major;Bug;RFW;2021-09-24 12:03:34.489000+00:00;733; IMA  3746
581;Front End Developer; IMA  3746;WIog;2021-09-24 15:12:40.663000+00:00;2021-09-24 16:10:38.609000+00:00;Major;Bug;WIog;2021-09-24 15:12:40.663000+00:00;734; IMA  3746
582;Front End Developer; IMA  3746;Closed;2021-09-24 16:10:38.609000+00:00;2021-09-24 16:10:38.609000+00:00;Major;Bug;Closed;2021-09-24 16:10:38.609000+00:00;735; IMA  3746
583;PO; IMA  3748;RF;2021-09-28 16:46:14.139000+00:00;2021-09-30 14:04:53.685000+00:00;Critical;Task;RF;2021-09-28 16:46:14.139000+00:00;742; IMA  3748
584;PO; IMA  3748;Plan;2021-09-30 14:04:53.685000+00:00;2021-09-30 14:06:35.002000+00:00;Critical;Task;Plan;2021-09-30 14:04:53.685000+00:00;743; IMA  3748
585;PO; IMA  3748;Closed;2021-09-30 14:06:35.002000+00:00;2021-09-30 14:06:35.002000+00:00;Critical;Task;Closed;2021-09-30 14:06:35.002000+00:00;744; IMA  3748
