;org:resource;ticket;phase;created;endtime;priority;issuetype;concept:name;time:timestamp;@@index;case:concept:name
430;Back End Developer; MAD  1691;Closed;2022-01-06 11:58:51.931000+00:00;2022-01-06 11:58:51.931000+00:00;Major;Story;Closed;2022-01-06 11:58:51.931000+00:00;560; MAD  1691
431;Team Lead; MAD  1692;RFW;2021-09-21 10:50:05.617000+00:00;2021-12-27 10:36:22.705000+00:00;Major;Story;RFW;2021-09-21 10:50:05.617000+00:00;561; MAD  1692
432;Back End Developer; MAD  1692;WIog;2021-12-27 10:36:22.705000+00:00;2021-12-29 10:02:57.667000+00:00;Major;Story;WIog;2021-12-27 10:36:22.705000+00:00;562; MAD  1692
433;Back End Developer; MAD  1692;Closed;2021-12-29 10:02:57.667000+00:00;2021-12-29 10:02:57.667000+00:00;Major;Story;Closed;2021-12-29 10:02:57.667000+00:00;563; MAD  1692
434;Data Analyst; MAD  1693;RFW;2021-09-10 12:21:56.825000+00:00;2021-09-10 12:22:02.103000+00:00;Major;Auswertung;RFW;2021-09-10 12:21:56.825000+00:00;564; MAD  1693
435;Data Analyst; MAD  1693;WIog;2021-09-10 12:22:02.103000+00:00;2021-09-10 14:02:45.085000+00:00;Major;Auswertung;WIog;2021-09-10 12:22:02.103000+00:00;565; MAD  1693
436;Data Analyst; MAD  1693;AcP;2021-09-10 14:02:45.085000+00:00;2021-09-10 17:41:11.271000+00:00;Major;Auswertung;AcP;2021-09-10 14:02:45.085000+00:00;566; MAD  1693
437;Data Analyst; MAD  1693;AcIog;2021-09-10 17:41:11.271000+00:00;2021-09-10 17:41:16.955000+00:00;Major;Auswertung;AcIog;2021-09-10 17:41:11.271000+00:00;567; MAD  1693
438;Data Analyst; MAD  1693;AcD;2021-09-10 17:41:16.955000+00:00;2021-09-10 17:41:20.906000+00:00;Major;Auswertung;AcD;2021-09-10 17:41:16.955000+00:00;568; MAD  1693
439;Data Analyst; MAD  1693;Closed;2021-09-10 17:41:20.906000+00:00;2021-09-10 17:41:20.906000+00:00;Major;Auswertung;Closed;2021-09-10 17:41:20.906000+00:00;569; MAD  1693
440;Back End Developer; MAD  1694;RFW;2021-10-12 09:50:10.552000+00:00;2021-10-12 09:50:13.708000+00:00;Critical;Task;RFW;2021-10-12 09:50:10.552000+00:00;570; MAD  1694
441;Back End Developer; MAD  1694;WIog;2021-10-12 09:50:13.708000+00:00;2021-10-29 16:31:20.771000+00:00;Critical;Task;WIog;2021-10-12 09:50:13.708000+00:00;571; MAD  1694
442;Back End Developer; MAD  1694;AcP;2021-10-29 16:31:20.771000+00:00;2021-10-29 16:32:06.398000+00:00;Critical;Task;AcP;2021-10-29 16:31:20.771000+00:00;572; MAD  1694
443;Back End Developer; MAD  1694;WIog;2021-10-29 16:32:06.398000+00:00;2021-10-29 16:32:13.897000+00:00;Critical;Task;WIog;2021-10-29 16:32:06.398000+00:00;573; MAD  1694
444;Back End Developer; MAD  1694;Closed;2021-10-29 16:32:13.897000+00:00;2021-10-29 16:32:13.897000+00:00;Critical;Task;Closed;2021-10-29 16:32:13.897000+00:00;574; MAD  1694
445;Back End Developer; MAD  1696;RFW;2021-09-16 09:47:44.071000+00:00;2021-09-16 09:48:25.163000+00:00;Major;Task;RFW;2021-09-16 09:47:44.071000+00:00;575; MAD  1696
446;Back End Developer; MAD  1696;WIog;2021-09-16 09:48:25.163000+00:00;2021-09-24 14:04:18.100000+00:00;Major;Task;WIog;2021-09-16 09:48:25.163000+00:00;576; MAD  1696
447;Back End Developer; MAD  1696;AcP;2021-09-24 14:04:18.100000+00:00;2021-09-24 14:05:59.698000+00:00;Major;Task;AcP;2021-09-24 14:04:18.100000+00:00;577; MAD  1696
448;Back End Developer; MAD  1696;WIog;2021-09-24 14:05:59.698000+00:00;2021-09-28 09:27:17.951000+00:00;Major;Task;WIog;2021-09-24 14:05:59.698000+00:00;578; MAD  1696
449;Back End Developer; MAD  1696;Closed;2021-09-28 09:27:17.951000+00:00;2021-09-28 09:27:17.951000+00:00;Major;Task;Closed;2021-09-28 09:27:17.951000+00:00;579; MAD  1696
450;Data Analyst; MAD  1697;RFW;2021-09-15 09:43:30.242000+00:00;2021-09-17 10:49:30.210000+00:00;Critical;Bug;RFW;2021-09-15 09:43:30.242000+00:00;580; MAD  1697
451;Back End Developer; MAD  1697;WIog;2021-09-17 10:49:30.210000+00:00;2021-09-17 10:53:47.516000+00:00;Critical;Bug;WIog;2021-09-17 10:49:30.210000+00:00;581; MAD  1697
452;Back End Developer; MAD  1697;Closed;2021-09-17 10:53:47.516000+00:00;2021-10-14 10:08:55.513000+00:00;Critical;Bug;Closed;2021-09-17 10:53:47.516000+00:00;582; MAD  1697
453;Data Analyst; MAD  1697;Plan;2021-10-14 10:08:55.513000+00:00;2021-10-14 10:09:01.671000+00:00;Critical;Bug;Plan;2021-10-14 10:08:55.513000+00:00;583; MAD  1697
454;Data Analyst; MAD  1697;RFW;2021-10-14 10:09:01.671000+00:00;2021-11-04 16:00:42.475000+00:00;Critical;Bug;RFW;2021-10-14 10:09:01.671000+00:00;584; MAD  1697
455;Back End Developer; MAD  1697;WIog;2021-11-04 16:00:42.475000+00:00;2021-11-05 10:18:14.279000+00:00;Critical;Bug;WIog;2021-11-04 16:00:42.475000+00:00;585; MAD  1697
456;Back End Developer; MAD  1697;RFW;2021-11-05 10:18:14.279000+00:00;2021-11-05 10:18:16.978000+00:00;Critical;Bug;RFW;2021-11-05 10:18:14.279000+00:00;586; MAD  1697
457;Back End Developer; MAD  1697;WIog;2021-11-05 10:18:16.978000+00:00;2021-11-05 10:18:18.635000+00:00;Critical;Bug;WIog;2021-11-05 10:18:16.978000+00:00;587; MAD  1697
458;Back End Developer; MAD  1697;RFW;2021-11-05 10:18:18.635000+00:00;2021-11-05 10:18:20.912000+00:00;Critical;Bug;RFW;2021-11-05 10:18:18.635000+00:00;588; MAD  1697
459;Back End Developer; MAD  1697;Plan;2021-11-05 10:18:20.912000+00:00;2021-11-05 10:18:24.019000+00:00;Critical;Bug;Plan;2021-11-05 10:18:20.912000+00:00;589; MAD  1697
460;Back End Developer; MAD  1697;RFW;2021-11-05 10:18:24.019000+00:00;2021-11-05 10:18:25.927000+00:00;Critical;Bug;RFW;2021-11-05 10:18:24.019000+00:00;590; MAD  1697
461;Back End Developer; MAD  1697;WIog;2021-11-05 10:18:25.927000+00:00;2022-01-26 11:15:47.725000+00:00;Critical;Bug;WIog;2021-11-05 10:18:25.927000+00:00;591; MAD  1697
462;Back End Developer; MAD  1697;Closed;2022-01-26 11:15:47.725000+00:00;2022-01-26 11:15:47.725000+00:00;Critical;Bug;Closed;2022-01-26 11:15:47.725000+00:00;592; MAD  1697
463;PO; MAD  1698;RF;2021-09-15 10:27:11.340000+00:00;2021-09-15 15:21:21.141000+00:00;Major;Auswertung;RF;2021-09-15 10:27:11.340000+00:00;593; MAD  1698
464;PO; MAD  1698;Plan;2021-09-15 15:21:21.141000+00:00;2021-09-21 10:16:34.838000+00:00;Major;Auswertung;Plan;2021-09-15 15:21:21.141000+00:00;594; MAD  1698
465;Data Analyst; MAD  1698;RFW;2021-09-21 10:16:34.838000+00:00;2021-09-21 10:16:38.053000+00:00;Major;Auswertung;RFW;2021-09-21 10:16:34.838000+00:00;595; MAD  1698
466;Data Analyst; MAD  1698;WIog;2021-09-21 10:16:38.053000+00:00;2021-09-24 15:19:52.895000+00:00;Major;Auswertung;WIog;2021-09-21 10:16:38.053000+00:00;596; MAD  1698
467;Data Analyst; MAD  1698;AcP;2021-09-24 15:19:52.895000+00:00;2021-10-05 12:24:53.549000+00:00;Major;Auswertung;AcP;2021-09-24 15:19:52.895000+00:00;597; MAD  1698
468;Data Analyst; MAD  1698;AcIog;2021-10-05 12:24:53.549000+00:00;2021-10-05 12:25:04.640000+00:00;Major;Auswertung;AcIog;2021-10-05 12:24:53.549000+00:00;598; MAD  1698
469;Data Analyst; MAD  1698;AcD;2021-10-05 12:25:04.640000+00:00;2021-10-05 12:25:04.640000+00:00;Major;Auswertung;AcD;2021-10-05 12:25:04.640000+00:00;599; MAD  1698
470;Team Lead; MAD  1699;RFW;2021-09-15 16:51:24.807000+00:00;2021-09-15 16:51:33.358000+00:00;Critical;Story;RFW;2021-09-15 16:51:24.807000+00:00;600; MAD  1699
471;Team Lead; MAD  1699;WIog;2021-09-15 16:51:33.358000+00:00;2022-01-03 13:25:04.973000+00:00;Critical;Story;WIog;2021-09-15 16:51:33.358000+00:00;601; MAD  1699
472;Team Lead; MAD  1699;Closed;2022-01-03 13:25:04.973000+00:00;2022-01-03 13:25:04.973000+00:00;Critical;Story;Closed;2022-01-03 13:25:04.973000+00:00;602; MAD  1699
473;Team Lead; MAD  1700;RFW;2021-09-15 16:52:37.941000+00:00;2021-09-17 17:36:10.492000+00:00;Critical;Sub - Task;RFW;2021-09-15 16:52:37.941000+00:00;603; MAD  1700
474;QA; MAD  1700;WIog;2021-09-17 17:36:10.492000+00:00;2021-09-27 14:09:12.373000+00:00;Critical;Sub - Task;WIog;2021-09-17 17:36:10.492000+00:00;604; MAD  1700
475;QA; MAD  1700;AcP;2021-09-27 14:09:12.373000+00:00;2021-09-27 14:09:17.122000+00:00;Critical;Sub - Task;AcP;2021-09-27 14:09:12.373000+00:00;605; MAD  1700
476;QA; MAD  1700;AcIog;2021-09-27 14:09:17.122000+00:00;2021-09-27 14:09:23.511000+00:00;Critical;Sub - Task;AcIog;2021-09-27 14:09:17.122000+00:00;606; MAD  1700
477;QA; MAD  1700;AcD;2021-09-27 14:09:23.511000+00:00;2021-09-27 14:09:23.511000+00:00;Critical;Sub - Task;AcD;2021-09-27 14:09:23.511000+00:00;607; MAD  1700
478;Data Analyst; MAD  1703;RFW;2021-09-21 10:04:30.478000+00:00;2021-09-21 10:04:38.318000+00:00;Major;Auswertung;RFW;2021-09-21 10:04:30.478000+00:00;616; MAD  1703
479;Data Analyst; MAD  1703;WIog;2021-09-21 10:04:38.318000+00:00;2021-09-22 16:35:32.316000+00:00;Major;Auswertung;WIog;2021-09-21 10:04:38.318000+00:00;617; MAD  1703
480;Data Analyst; MAD  1703;AcP;2021-09-22 16:35:32.316000+00:00;2022-01-12 10:39:01.553000+00:00;Major;Auswertung;AcP;2021-09-22 16:35:32.316000+00:00;618; MAD  1703
481;Data Analyst; MAD  1703;AcIog;2022-01-12 10:39:01.553000+00:00;2022-01-12 10:39:06.836000+00:00;Major;Auswertung;AcIog;2022-01-12 10:39:01.553000+00:00;619; MAD  1703
482;Data Analyst; MAD  1703;AcD;2022-01-12 10:39:06.836000+00:00;2022-01-12 10:39:10.940000+00:00;Major;Auswertung;AcD;2022-01-12 10:39:06.836000+00:00;620; MAD  1703
483;Data Analyst; MAD  1703;Closed;2022-01-12 10:39:10.940000+00:00;2022-01-12 10:39:10.940000+00:00;Major;Auswertung;Closed;2022-01-12 10:39:10.940000+00:00;621; MAD  1703
484;Back End Developer; MAD  1704;RF;2021-09-16 15:56:11.291000+00:00;2021-09-16 15:56:23.656000+00:00;Major;Task;RF;2021-09-16 15:56:11.291000+00:00;622; MAD  1704
485;Back End Developer; MAD  1704;RFW;2021-09-16 15:56:23.656000+00:00;2021-09-16 15:56:27.788000+00:00;Major;Task;RFW;2021-09-16 15:56:23.656000+00:00;623; MAD  1704
486;Back End Developer; MAD  1704;WIog;2021-09-16 15:56:27.788000+00:00;2021-09-16 15:58:31.171000+00:00;Major;Task;WIog;2021-09-16 15:56:27.788000+00:00;624; MAD  1704
487;Back End Developer; MAD  1704;Closed;2021-09-16 15:58:31.171000+00:00;2021-09-16 15:58:31.171000+00:00;Major;Task;Closed;2021-09-16 15:58:31.171000+00:00;625; MAD  1704
488;Data Analyst; MAD  1705;RFW;2021-09-17 16:41:44.111000+00:00;2021-09-17 16:41:47.291000+00:00;Major;Auswertung;RFW;2021-09-17 16:41:44.111000+00:00;626; MAD  1705
489;Data Analyst; MAD  1705;WIog;2021-09-17 16:41:47.291000+00:00;2021-09-20 14:47:31.008000+00:00;Major;Auswertung;WIog;2021-09-17 16:41:47.291000+00:00;627; MAD  1705
490;Data Analyst; MAD  1705;AcP;2021-09-20 14:47:31.008000+00:00;2021-09-22 15:30:20.739000+00:00;Major;Auswertung;AcP;2021-09-20 14:47:31.008000+00:00;628; MAD  1705
491;Data Analyst; MAD  1705;AcIog;2021-09-22 15:30:20.739000+00:00;2021-09-22 15:30:27.087000+00:00;Major;Auswertung;AcIog;2021-09-22 15:30:20.739000+00:00;629; MAD  1705
492;Data Analyst; MAD  1705;AcD;2021-09-22 15:30:27.087000+00:00;2021-09-24 15:18:39.561000+00:00;Major;Auswertung;AcD;2021-09-22 15:30:27.087000+00:00;630; MAD  1705
493;Data Analyst; MAD  1705;Closed;2021-09-24 15:18:39.561000+00:00;2021-09-24 15:18:39.561000+00:00;Major;Auswertung;Closed;2021-09-24 15:18:39.561000+00:00;631; MAD  1705
494;Back End Developer; MAD  1706;RFW;2021-09-24 09:33:22.795000+00:00;2021-09-24 09:33:42.753000+00:00;Major;Bug;RFW;2021-09-24 09:33:22.795000+00:00;632; MAD  1706
495;Back End Developer; MAD  1706;WIog;2021-09-24 09:33:42.753000+00:00;2021-09-28 09:26:37.585000+00:00;Major;Bug;WIog;2021-09-24 09:33:42.753000+00:00;633; MAD  1706
496;Back End Developer; MAD  1706;Closed;2021-09-28 09:26:37.585000+00:00;2021-09-28 09:26:37.585000+00:00;Major;Bug;Closed;2021-09-28 09:26:37.585000+00:00;634; MAD  1706
497;PO; MAD  1708;RFW;2021-09-17 13:51:54.786000+00:00;2021-09-23 09:54:25.455000+00:00;Critical;Task;RFW;2021-09-17 13:51:54.786000+00:00;635; MAD  1708
498;Back End Developer; MAD  1708;WIog;2021-09-23 09:54:25.455000+00:00;2021-10-05 10:07:35.292000+00:00;Critical;Task;WIog;2021-09-23 09:54:25.455000+00:00;636; MAD  1708
499;Back End Developer; MAD  1708;RFW;2021-10-05 10:07:35.292000+00:00;2022-01-17 11:40:21.957000+00:00;Critical;Task;RFW;2021-10-05 10:07:35.292000+00:00;637; MAD  1708
500;Back End Developer; MAD  1708;WIog;2022-01-17 11:40:21.957000+00:00;2022-01-20 11:00:51.908000+00:00;Critical;Task;WIog;2022-01-17 11:40:21.957000+00:00;638; MAD  1708
501;Back End Developer; MAD  1708;AcP;2022-01-20 11:00:51.908000+00:00;2022-01-20 11:01:00.349000+00:00;Critical;Task;AcP;2022-01-20 11:00:51.908000+00:00;639; MAD  1708
502;Back End Developer; MAD  1708;AcIog;2022-01-20 11:01:00.349000+00:00;2022-01-20 11:01:07.327000+00:00;Critical;Task;AcIog;2022-01-20 11:01:00.349000+00:00;640; MAD  1708
503;Back End Developer; MAD  1708;AcD;2022-01-20 11:01:07.327000+00:00;2022-01-20 11:01:07.327000+00:00;Critical;Task;AcD;2022-01-20 11:01:07.327000+00:00;641; MAD  1708
504;PO; MAD  1710;RFW;2021-09-20 09:30:32.661000+00:00;2021-12-08 09:50:04.702000+00:00;Should;UX Task;RFW;2021-09-20 09:30:32.661000+00:00;642; MAD  1710
505;UX/UI; MAD  1710;WIog;2021-12-08 09:50:04.702000+00:00;2021-12-14 08:26:25.750000+00:00;Should;UX Task;WIog;2021-12-08 09:50:04.702000+00:00;643; MAD  1710
506;UX/UI; MAD  1710;AcP;2021-12-14 08:26:25.750000+00:00;2022-01-03 10:19:34.736000+00:00;Should;UX Task;AcP;2021-12-14 08:26:25.750000+00:00;644; MAD  1710
507;UX/UI; MAD  1710;AcIog;2022-01-03 10:19:34.736000+00:00;2022-01-03 10:19:39.162000+00:00;Should;UX Task;AcIog;2022-01-03 10:19:34.736000+00:00;645; MAD  1710
508;UX/UI; MAD  1710;AcD;2022-01-03 10:19:39.162000+00:00;2022-01-03 10:19:39.162000+00:00;Should;UX Task;AcD;2022-01-03 10:19:39.162000+00:00;646; MAD  1710
509;PO; MAD  1711;RFW;2021-09-21 08:48:54.660000+00:00;2021-12-10 15:14:42.850000+00:00;Major;UX Task;RFW;2021-09-21 08:48:54.660000+00:00;647; MAD  1711
510;UX/UI; MAD  1711;WIog;2021-12-10 15:14:42.850000+00:00;2021-12-22 11:31:46.280000+00:00;Major;UX Task;WIog;2021-12-10 15:14:42.850000+00:00;648; MAD  1711
511;UX/UI; MAD  1711;AcP;2021-12-22 11:31:46.280000+00:00;2022-02-01 12:40:29.294000+00:00;Major;UX Task;AcP;2021-12-22 11:31:46.280000+00:00;649; MAD  1711
512;PO; MAD  1711;AcIog;2022-02-01 12:40:29.294000+00:00;2022-02-01 12:40:37.267000+00:00;Major;UX Task;AcIog;2022-02-01 12:40:29.294000+00:00;650; MAD  1711
513;PO; MAD  1711;AcD;2022-02-01 12:40:37.267000+00:00;2022-02-01 12:40:37.267000+00:00;Major;UX Task;AcD;2022-02-01 12:40:37.267000+00:00;651; MAD  1711
514;PO; MAD  1712;RFW;2021-09-21 11:58:57.502000+00:00;2021-10-12 15:16:45.509000+00:00;Major;Auswertung;RFW;2021-09-21 11:58:57.502000+00:00;652; MAD  1712
515;Data Analyst; MAD  1712;WIog;2021-10-12 15:16:45.509000+00:00;2021-10-15 10:03:52.042000+00:00;Major;Auswertung;WIog;2021-10-12 15:16:45.509000+00:00;653; MAD  1712
516;PO; MAD  1712;Closed;2021-10-15 10:03:52.042000+00:00;2021-10-15 10:15:30.053000+00:00;Major;Auswertung;Closed;2021-10-15 10:03:52.042000+00:00;654; MAD  1712
517;PO; MAD  1712;Plan;2021-10-15 10:15:30.053000+00:00;2021-10-15 10:16:20.677000+00:00;Major;Auswertung;Plan;2021-10-15 10:15:30.053000+00:00;655; MAD  1712
518;Data Analyst; MAD  1712;RFW;2021-10-15 10:16:20.677000+00:00;2021-10-15 10:16:24.028000+00:00;Major;Auswertung;RFW;2021-10-15 10:16:20.677000+00:00;656; MAD  1712
519;Data Analyst; MAD  1712;WIog;2021-10-15 10:16:24.028000+00:00;2021-10-15 10:16:31.758000+00:00;Major;Auswertung;WIog;2021-10-15 10:16:24.028000+00:00;657; MAD  1712
520;Data Analyst; MAD  1712;AcP;2021-10-15 10:16:31.758000+00:00;2021-10-15 10:16:35.214000+00:00;Major;Auswertung;AcP;2021-10-15 10:16:31.758000+00:00;658; MAD  1712
521;Data Analyst; MAD  1712;AcIog;2021-10-15 10:16:35.214000+00:00;2021-11-16 12:10:35.409000+00:00;Major;Auswertung;AcIog;2021-10-15 10:16:35.214000+00:00;659; MAD  1712
522;Data Analyst; MAD  1712;AcD;2021-11-16 12:10:35.409000+00:00;2021-11-16 12:10:35.409000+00:00;Major;Auswertung;AcD;2021-11-16 12:10:35.409000+00:00;660; MAD  1712
523;PO; MAD  1714;RF;2021-09-21 15:02:48.468000+00:00;2021-10-21 11:17:20.838000+00:00;Must;Task;RF;2021-09-21 15:02:48.468000+00:00;661; MAD  1714
524;Back End Developer; MAD  1714;RFW;2021-10-21 11:17:20.838000+00:00;2021-10-21 11:17:23.677000+00:00;Must;Task;RFW;2021-10-21 11:17:20.838000+00:00;662; MAD  1714
525;Back End Developer; MAD  1714;WIog;2021-10-21 11:17:23.677000+00:00;2021-11-18 11:39:20.875000+00:00;Must;Task;WIog;2021-10-21 11:17:23.677000+00:00;663; MAD  1714
526;Back End Developer; MAD  1714;RFW;2021-11-18 11:39:20.875000+00:00;2021-12-13 20:17:59.958000+00:00;Must;Task;RFW;2021-11-18 11:39:20.875000+00:00;664; MAD  1714
527;NoRole; MAD  1714;WIog;2021-12-13 20:17:59.958000+00:00;2022-01-28 16:06:13.827000+00:00;Must;Task;WIog;2021-12-13 20:17:59.958000+00:00;665; MAD  1714
528;Back End Developer; MAD  1714;Closed;2022-01-28 16:06:13.827000+00:00;2022-01-28 16:06:13.827000+00:00;Must;Task;Closed;2022-01-28 16:06:13.827000+00:00;666; MAD  1714
529;Front End Developer; MAD  1715;RFW;2021-09-23 11:10:20.924000+00:00;2021-09-23 11:10:24.482000+00:00;Major;Task;RFW;2021-09-23 11:10:20.924000+00:00;667; MAD  1715
530;Front End Developer; MAD  1715;WIog;2021-09-23 11:10:24.482000+00:00;2021-09-23 11:10:30.937000+00:00;Major;Task;WIog;2021-09-23 11:10:24.482000+00:00;668; MAD  1715
531;Front End Developer; MAD  1715;AcP;2021-09-23 11:10:30.937000+00:00;2021-09-23 11:10:35.667000+00:00;Major;Task;AcP;2021-09-23 11:10:30.937000+00:00;669; MAD  1715
532;Front End Developer; MAD  1715;AcIog;2021-09-23 11:10:35.667000+00:00;2021-09-23 11:10:39.654000+00:00;Major;Task;AcIog;2021-09-23 11:10:35.667000+00:00;670; MAD  1715
533;Front End Developer; MAD  1715;AcD;2021-09-23 11:10:39.654000+00:00;2022-01-19 17:21:41.651000+00:00;Major;Task;AcD;2021-09-23 11:10:39.654000+00:00;671; MAD  1715
534;Front End Developer; MAD  1715;Closed;2022-01-19 17:21:41.651000+00:00;2022-01-19 17:21:41.651000+00:00;Major;Task;Closed;2022-01-19 17:21:41.651000+00:00;672; MAD  1715
535;PO; MAD  1716;RF;2021-11-02 14:15:37.102000+00:00;2021-11-04 09:52:59.160000+00:00;Major;Auswertung;RF;2021-11-02 14:15:37.102000+00:00;673; MAD  1716
536;PO; MAD  1716;RFW;2021-11-04 09:52:59.160000+00:00;2021-11-04 09:53:07.992000+00:00;Major;Auswertung;RFW;2021-11-04 09:52:59.160000+00:00;674; MAD  1716
537;PO; MAD  1716;RF;2021-11-04 09:53:07.992000+00:00;2021-11-09 16:36:32.380000+00:00;Major;Auswertung;RF;2021-11-04 09:53:07.992000+00:00;675; MAD  1716
538;Data Analyst; MAD  1716;RFW;2021-11-09 16:36:32.380000+00:00;2021-11-09 16:36:34.647000+00:00;Major;Auswertung;RFW;2021-11-09 16:36:32.380000+00:00;676; MAD  1716
539;Data Analyst; MAD  1716;WIog;2021-11-09 16:36:34.647000+00:00;2021-11-10 17:56:06.874000+00:00;Major;Auswertung;WIog;2021-11-09 16:36:34.647000+00:00;677; MAD  1716
540;Data Analyst; MAD  1716;AcP;2021-11-10 17:56:06.874000+00:00;2021-12-07 12:18:45.307000+00:00;Major;Auswertung;AcP;2021-11-10 17:56:06.874000+00:00;678; MAD  1716
541;Data Analyst; MAD  1716;AcIog;2021-12-07 12:18:45.307000+00:00;2021-12-07 12:18:51.705000+00:00;Major;Auswertung;AcIog;2021-12-07 12:18:45.307000+00:00;679; MAD  1716
542;Data Analyst; MAD  1716;AcD;2021-12-07 12:18:51.705000+00:00;2021-12-07 12:18:51.705000+00:00;Major;Auswertung;AcD;2021-12-07 12:18:51.705000+00:00;680; MAD  1716
543;UX/UI; MAD  1717;RF;2021-09-23 20:45:34.749000+00:00;2021-09-28 16:52:16.099000+00:00;Major;UX Task;RF;2021-09-23 20:45:34.749000+00:00;681; MAD  1717
544;UX/UI; MAD  1717;RFW;2021-09-28 16:52:16.099000+00:00;2021-09-28 16:52:18.965000+00:00;Major;UX Task;RFW;2021-09-28 16:52:16.099000+00:00;682; MAD  1717
545;UX/UI; MAD  1717;WIog;2021-09-28 16:52:18.965000+00:00;2021-10-04 16:21:34.516000+00:00;Major;UX Task;WIog;2021-09-28 16:52:18.965000+00:00;683; MAD  1717
546;UX/UI; MAD  1717;AcP;2021-10-04 16:21:34.516000+00:00;2021-10-04 16:21:39.417000+00:00;Major;UX Task;AcP;2021-10-04 16:21:34.516000+00:00;684; MAD  1717
547;UX/UI; MAD  1717;AcIog;2021-10-04 16:21:39.417000+00:00;2021-10-06 16:03:30.433000+00:00;Major;UX Task;AcIog;2021-10-04 16:21:39.417000+00:00;685; MAD  1717
548;UX/UI; MAD  1717;AcD;2021-10-06 16:03:30.433000+00:00;2021-10-06 16:03:35.937000+00:00;Major;UX Task;AcD;2021-10-06 16:03:30.433000+00:00;686; MAD  1717
549;UX/UI; MAD  1717;Closed;2021-10-06 16:03:35.937000+00:00;2021-10-06 16:03:35.937000+00:00;Major;UX Task;Closed;2021-10-06 16:03:35.937000+00:00;687; MAD  1717
550;Back End Developer; MAD  1721;RFW;2021-09-29 09:56:26.217000+00:00;2021-09-29 09:56:35.538000+00:00;Major;Sub - Task;RFW;2021-09-29 09:56:26.217000+00:00;692; MAD  1721
551;Back End Developer; MAD  1721;WIog;2021-09-29 09:56:35.538000+00:00;2021-10-04 09:23:35.635000+00:00;Major;Sub - Task;WIog;2021-09-29 09:56:35.538000+00:00;693; MAD  1721
552;Back End Developer; MAD  1721;AcP;2021-10-04 09:23:35.635000+00:00;2021-10-04 09:24:29.118000+00:00;Major;Sub - Task;AcP;2021-10-04 09:23:35.635000+00:00;694; MAD  1721
553;Back End Developer; MAD  1721;WIog;2021-10-04 09:24:29.118000+00:00;2021-10-04 09:24:44.264000+00:00;Major;Sub - Task;WIog;2021-10-04 09:24:29.118000+00:00;695; MAD  1721
554;Back End Developer; MAD  1721;Closed;2021-10-04 09:24:44.264000+00:00;2021-10-04 09:24:44.264000+00:00;Major;Sub - Task;Closed;2021-10-04 09:24:44.264000+00:00;696; MAD  1721
555;Back End Developer; MAD  1722;RFW;2021-09-30 10:17:17.675000+00:00;2021-09-30 10:17:20.560000+00:00;Major;Sub - Task;RFW;2021-09-30 10:17:17.675000+00:00;697; MAD  1722
556;Back End Developer; MAD  1722;WIog;2021-09-30 10:17:20.560000+00:00;2021-10-04 09:25:28.521000+00:00;Major;Sub - Task;WIog;2021-09-30 10:17:20.560000+00:00;698; MAD  1722
557;Back End Developer; MAD  1722;Closed;2021-10-04 09:25:28.521000+00:00;2021-10-04 09:25:28.521000+00:00;Major;Sub - Task;Closed;2021-10-04 09:25:28.521000+00:00;699; MAD  1722
558;PO; MAD  1723;RFW;2021-09-29 15:08:33.770000+00:00;2021-10-15 15:29:33.910000+00:00;Critical;Auswertung;RFW;2021-09-29 15:08:33.770000+00:00;700; MAD  1723
559;Data Analyst; MAD  1723;WIog;2021-10-15 15:29:33.910000+00:00;2021-10-19 10:17:24.922000+00:00;Critical;Auswertung;WIog;2021-10-15 15:29:33.910000+00:00;701; MAD  1723
560;Data Analyst; MAD  1723;AcP;2021-10-19 10:17:24.922000+00:00;2021-10-25 08:05:12.824000+00:00;Critical;Auswertung;AcP;2021-10-19 10:17:24.922000+00:00;702; MAD  1723
561;PO; MAD  1723;AcIog;2021-10-25 08:05:12.824000+00:00;2021-10-25 08:05:23.717000+00:00;Critical;Auswertung;AcIog;2021-10-25 08:05:12.824000+00:00;703; MAD  1723
562;PO; MAD  1723;AcD;2021-10-25 08:05:23.717000+00:00;2021-10-25 08:05:23.717000+00:00;Critical;Auswertung;AcD;2021-10-25 08:05:23.717000+00:00;704; MAD  1723
563;Data Analyst; MAD  1726;RFW;2021-10-01 11:36:05.754000+00:00;2021-10-01 11:36:08.006000+00:00;Major;Auswertung;RFW;2021-10-01 11:36:05.754000+00:00;705; MAD  1726
